ID,REGFALLE,OCUPACION,EDAD,EDADIGNORA,GRUPOSEDAD,SEXO,DEPTOLEV,MPIOLEV,LUGARLEVAN,PROCEMURIO,DIAMES,HORALEVAN,DEPTOOCUHE,MPIOOCUHE,PROCEOCUHE,LUGARAGRES,FECHAAGRE,TIPOVIOCOM,TIPOARMA,TIPOVIOINT,PRACAUT
586,21254,MARA 18,25,,25-29,M,CUSCATLAN,SAN PEDRO PERU,QUEBRADA,R,02/12/2021,1835,CUSCATLAN,SAN PEDRO PERULAPAN,R,QUEBRADA,02/12/2018,MARAS,ARMA DE FUEGO,,SI
587,21256,MARA 18,27,,25-29,M,CUSCATLAN,SANTA CRUZ ANA,TERRENO,U,19/02/2021,900,CUSCATLAN,SANTA CRUZ ANALQUITO,U,TERRENO,19/02/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
588,20386,DESCONOCIDO,49,,45-49,M,LA PAZ,SANTIAGO NONUA,TERRENO,R,18/02/2021,1315,LA PAZ,SANTIAGO NONUALCO,R,TERRENO,17/02/2018,NO SE SABE,PIEDRA(LAPIDADO/A),,SI
589,18883,JORNALERO,20,,20-24,M,CABANAS,ILOBASCO,CANCHA DE FUTBOL,R,16/02/2021,1200,CABANAS,ILOBASCO,R,CANCHA DE FUTBOL,15/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
590,19680,JORNALERO,33,,30-34,M,CABANAS,SAN ISIDRO,TERRENO,R,19/02/2021,1245,CABANAS,SAN ISIDRO,R,TERRENO,19/02/2018,MARAS,ARMA DE FUEGO,,SI
591,20388,OFICIOS DOMESTICOS,50,,50-54,F,LA PAZ,SAN LUIS TALPA,CASA PROPIA,R,19/02/2021,1230,LA PAZ,SAN LUIS TALPA,R,CASA PROPIA,19/02/2018,MARAS,ARMA DE FUEGO,,SI
592,18908,JORNALERO,45,,45-49,M,CABANAS,SENSUNTEPEQUE,CASA CONOCIDA,R,21/02/2021,2230,CABANAS,SENSUNTEPEQUE,R,CASA CONOCIDA,21/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
593,20383,DESCONOCIDO,32,,30-34,F,LA PAZ,SAN LUIS TALPA,CALLE,R,16/02/2021,1247,LA PAZ,SAN LUIS TALPA,R,CALLE,16/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
594,20391,PANADERO,43,,40-44,M,LA PAZ,S LUIS LA HERR,PASAJE DE COLONIA,R,22/02/2021,1600,LA PAZ,S LUIS LA HERRADURA,R,PASAJE DE COLONIA,22/02/2018,MARAS,ARMA DE FUEGO,,SI
595,19669,DESCONOCIDO,65,,65 A +,F,CABANAS,ILOBASCO,CASA PROPIA,R,20/02/2021,1600,CABANAS,ILOBASCO,R,CASA PROPIA,21/02/2018,VIOLENCIA INTRAFAMI,CORTOCONTUNDENTE,HIJO,SI
596,18750,DESCONOCIDO,25,,25-29,M,SAN VICENTE,SANTA CLARA,TERRENO,R,25/02/2021,1045,SAN VICENTE,SANTA CLARA,R,TERRENO,25/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
597,19667,DESCONOCIDO,39,,35-39,M,CABANAS,SAN ISIDRO,VIA PUBLICA,R,26/02/2021,2320,CABANAS,SAN ISIDRO,R,VIA PUBLICA,26/02/2018,MARAS,ARMA DE FUEGO,,SI
598,20390,DESCONOCIDO,19,,15-19,M,LA PAZ,OLOCUILTA,CARRETERA,R,22/02/2021,810,LA PAZ,OLOCUILTA,R,CARRETERA,22/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
599,21258,MOTORISTA,58,,55-59,M,CUSCATLAN,SAN PEDRO PERU,CALLE,R,23/02/2021,2050,CUSCATLAN,SAN PEDRO PERULAPAN,R,CALLE,23/02/2018,MARAS,ARMA DE FUEGO,,SI
600,21255,AGRICULTOR,39,,35-39,M,CUSCATLAN,SANTA CRUZ MIC,CANCHA DE FUTBOL,R,18/02/2021,720,CUSCATLAN,SANTA CRUZ MICHAPA,R,CANCHA DE FUTBOL,17/02/2018,MARAS,ARMA DE FUEGO,,SI
601,20379,OFICIOS DOMESTICOS,53,,50-54,F,LA PAZ,ZACATECOLUCA,OTRO HOSP NACIONAL,U,15/02/2021,300,LA PAZ,ROSARIO DE LA PAZ,R,CASA PROPIA,14/02/2018,MARAS,ARMA DE FUEGO,,SI
602,18909,JORNALERO,37,,35-39,M,CABANAS,SENSUNTEPEQUE,CALLE,R,22/02/2021,45,CABANAS,SENSUNTEPEQUE,R,CALLE,21/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
603,21261,MARA SALVATRUCHA,24,,20-24,M,CUSCATLAN,SAN RAFAEL CED,CALLE,R,28/02/2021,715,CUSCATLAN,SAN RAFAEL CEDROS,R,CALLE,28/02/2018,MARAS,ARMA DE FUEGO,,SI
604,20389,MARA SALVATRUCHA,17,,15-19,M,LA PAZ,ZACATECOLUCA,OTRO HOSP NACIONAL,U,22/02/2021,30,LA PAZ,S LUIS LA HERRADURA,U,MERCADO,21/02/2018,MARAS,ARMA DE FUEGO,,SI
605,20392,COSTURERA,50,,50-54,F,LA PAZ,ROSARIO DE LA,CASA PROPIA,U,26/02/2021,2330,LA PAZ,ROSARIO DE LA PAZ,U,CASA PROPIA,26/02/2018,MARAS,ARMA DE FUEGO,,SI
606,20384,OFICIOS DOMESTICOS,50,,50-54,F,LA PAZ,SAN LUIS TALPA,CASA PROPIA,R,16/02/2021,2350,LA PAZ,SAN LUIS TALPA,R,CASA PROPIA,16/02/2018,MARAS,ARMA DE FUEGO,,SI
607,18747,MARA SALVATRUCHA,25,,25-29,M,SAN VICENTE,SANTA CLARA,VIA PUBLICA,R,02/11/2021,1405,SAN VICENTE,SANTA CLARA,R,VIA PUBLICA,02/11/2018,MARAS,ARMA DE FUEGO,,SI
608,21017,DESCONOCIDO,39,,35-39,M,USULUTAN,CONCEPCION BAT,OTRO VEHICULO,R,02/09/2021,1000,USULUTAN,CONCEPCION BATRES,R,OTRO VEHICULO,02/09/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
609,21026,MARA SALVATRUCHA,31,,30-34,M,USULUTAN,SANTA MARIA,CALLE,U,19/02/2021,1024,USULUTAN,SANTA MARIA,U,CALLE,19/02/2018,MARAS,ARMA DE FUEGO,,SI
610,21020,COMERCIANTE,65,,65 A +,F,USULUTAN,JIQUILISCO,CALLE,R,17/02/2021,10,USULUTAN,JIQUILISCO,R,CALLE,16/02/2018,MARAS,ARMA DE FUEGO,,SI
611,21027,DESCONOCIDO,69,,65 A +,M,USULUTAN,JIQUILISCO,TERRENO,U,21/02/2021,957,USULUTAN,JIQUILISCO,U,TERRENO,21/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
612,21030,TAXISTA,40,,40-44,M,USULUTAN,EREGUAYQUIN,CALLE,R,28/02/2021,1125,USULUTAN,EREGUAYQUIN,R,CALLE,27/02/2018,MARAS,ARMA DE FUEGO,,SI
613,21137,SOLDADO,22,,20-24,M,AHUACHAPAN,AHUACHAPAN,CALLE,R,28/02/2021,1650,AHUACHAPAN,AHUACHAPAN,R,CALLE,28/02/2018,MARAS,ARMA DE FUEGO,,SI
614,20077,DESCONOCIDO,,SI,IGNORADO,I,LA PAZ,SAN LUIS TALPA,PREDIO BALDIO,R,20/02/2021,1100,LA PAZ,SAN LUIS TALPA,R,PREDIO BALDIO,,MARAS,NO DATOS,,NO
615,12999,DESCONOCIDO,,SI,IGNORADO,M,LA PAZ,SAN LUIS TALPA,HACIENDA,R,16/02/2021,1015,LA PAZ,SAN LUIS TALPA,R,HACIENDA,,MARAS,CORTOCONTUNDENTE,,NO
616,11420,MARA SALVATRUCHA,,SI,IGNORADO,M,LA PAZ,SAN LUIS TALPA,HACIENDA,R,14/02/2021,1010,LA PAZ,SAN LUIS TALPA,R,HACIENDA,,MARAS,NO DATOS,,NO
617,19439,MARA 18,23,,20-24,M,SANTA ANA,SANTA ANA,CALLE,U,22/02/2021,1335,SANTA ANA,SANTA ANA,U,CALLE,22/02/2018,MARAS,ARMA DE FUEGO,,NO
618,19443,MARA SALVATRUCHA,25,,25-29,M,SANTA ANA,COATEPEQUE,CASA PROPIA,R,25/02/2021,215,SANTA ANA,COATEPEQUE,R,CASA PROPIA,24/02/2018,MARAS,ARMA DE FUEGO,,NO
619,19444,DESCONOCIDO,27,,25-29,M,SANTA ANA,EL CONGO,FINCA,R,24/02/2021,1530,SANTA ANA,EL CONGO,R,FINCA,24/02/2018,NO SE SABE,ARMA DE FUEGO,,NO
620,19445,MARA SALVATRUCHA,33,,30-34,M,SANTA ANA,CHALCHUAPA,TERRENO,R,25/02/2021,1250,SANTA ANA,CHALCHUAPA,R,TERRENO,24/02/2018,MARAS,ARMA DE FUEGO,,NO
621,21021,TORTILLERA,45,,45-49,F,USULUTAN,USULUTAN,CALLE,R,17/02/2021,1330,USULUTAN,USULUTAN,R,CALLE,17/02/2018,MARAS,ARMA DE FUEGO,,SI
622,21023,AGENTE DEL C.A.M.,59,,55-59,M,USULUTAN,JUCUAPA,PREDIO BALDIO,R,17/02/2021,2210,USULUTAN,JUCUAPA,R,PREDIO BALDIO,17/02/2018,MARAS,ARMA DE FUEGO,,SI
623,21022,MARA SALVATRUCHA,24,,20-24,M,USULUTAN,JUCUAPA,CALLE,U,17/02/2021,2020,USULUTAN,JUCUAPA,U,CALLE,17/02/2018,MARAS,ARMA DE FUEGO,,SI
624,21025,MARA SALVATRUCHA,22,,20-24,M,USULUTAN,USULUTAN,CAFETIN,U,18/02/2021,2346,USULUTAN,USULUTAN,U,CAFETIN,18/02/2018,MARAS,CORTOPUNZANTE,,SI
625,21024,MARA SALVATRUCHA,17,,15-19,M,USULUTAN,JIQUILISCO,CALLE,R,18/02/2021,1705,USULUTAN,JIQUILISCO,R,CALLE,18/02/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
626,21029,DESCONOCIDO,62,,60-64,M,USULUTAN,JIQUILISCO,CASA PROPIA,U,22/02/2021,2320,USULUTAN,JIQUILISCO,U,CASA PROPIA,22/02/2018,MARAS,ARMA DE FUEGO,,SI
627,21126,GANADERO,64,,60-64,M,AHUACHAPAN,GUAYMANGO,TERRENO,R,02/03/2021,1515,AHUACHAPAN,GUAYMANGO,R,TERRENO,02/03/2018,MARAS,ARMA DE FUEGO,,NO
628,11421,DESCONOCIDO,,SI,IGNORADO,M,LA PAZ,SAN LUIS TALPA,HACIENDA,R,15/02/2021,1035,LA PAZ,SAN LUIS TALPA,R,HACIENDA,,MARAS,CORTOCONTUNDENTE,,NO
629,11419,DESCONOCIDO,,SI,IGNORADO,I,LA PAZ,SAN LUIS TALPA,HACIENDA,R,02/06/2021,1010,LA PAZ,SAN LUIS TALPA,R,HACIENDA,,MARAS,NO DATOS,,NO
630,20393,AGRICULTOR,66,,65 A +,M,LA PAZ,SANTIAGO NONUA,VIA PUBLICA,U,28/02/2021,2359,LA PAZ,SANTIAGO NONUALCO,U,VIA PUBLICA,28/02/2018,NO SE SABE,ARMA DE FUEGO,,NO
631,19437,DESCONOCIDO,25,,25-29,F,SANTA ANA,EL CONGO,CARRETERA,R,22/02/2021,220,SANTA ANA,EL CONGO,R,CARRETERA,21/02/2018,NO SE SABE,ARMA DE FUEGO,,NO
632,19446,MARA SALVATRUCHA,23,,20-24,M,SANTA ANA,CHALCHUAPA,TERRENO,R,25/02/2021,1310,SANTA ANA,CHALCHUAPA,R,TERRENO,24/02/2018,MARAS,ARMA DE FUEGO,,NO
633,21028,DESCONOCIDO,35,,35-39,M,USULUTAN,USULUTAN,TERRENO,R,22/02/2021,1318,USULUTAN,USULUTAN,R,TERRENO,22/02/2018,NO SE SABE,CORTOCONTUNDENTE,,NO
634,19191,MARA SALVATRUCHA,25,,25-29,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,15/02/2021,,SAN SALVADOR,CIUDAD DELGADO,U,VIA PUBLICA,25/02/2018,NO SE SABE,ARMA DE FUEGO,,SI
635,12039,DESCONOCIDO,31,,30-34,M,SANTA ANA,CHALCHUAPA,CERVECERIA,U,03/03/2021,530,SANTA ANA,CHALCHUAPA,U,CERVECERIA,03/02/2018,MARAS,ARMA DE FUEGO,,SI
636,12040,DESCONOCIDO,48,,45-49,M,SANTA ANA,CHALCHUAPA,CERVECERIA,U,03/03/2021,550,SANTA ANA,CHALCHUAPA,U,CERVECERIA,03/02/2018,MARAS,ARMA DE FUEGO,,SI
637,12037,DESCONOCIDO,23,,20-24,M,SANTA ANA,CHALCHUAPA,CERVECERIA,U,03/03/2021,615,SANTA ANA,CHALCHUAPA,U,CERVECERIA,03/02/2018,MARAS,ARMA DE FUEGO,,SI
638,20277,MARA SALVATRUCHA,38,,35-39,M,SANTA ANA,METAPAN,TERRENO,R,03/10/2021,1630,SANTA ANA,METAPAN,U,TERRENO,03/10/2018,MARAS,ARMA DE FUEGO,,SI
639,20278,MARA SALVATRUCHA,23,,20-24,M,SANTA ANA,STA ROSA GUACH,TERRENO,R,03/11/2021,1200,SANTA ANA,STA ROSA GUACHIPILIN,R,TERRENO,03/10/2018,MARAS,ARMA DE FUEGO,,SI
640,20279,OFICIOS DOMESTICOS,46,,45-49,F,SANTA ANA,SANTA ANA,CALLE,R,03/11/2021,1635,SANTA ANA,SANTA ANA,R,CALLE,03/11/2018,MARAS,ARMA DE FUEGO,,SI
641,20280,DESCONOCIDO,23,,20-24,M,SANTA ANA,METAPAN,VIA PUBLICA,R,03/12/2021,40,SANTA ANA,METAPAN,R,VIA PUBLICA,03/11/2018,POR AMIGO,ARMA DE FUEGO,,SI
642,20284,MARA SALVATRUCHA,31,,30-34,M,SANTA ANA,SANTA ANA,CALLE,U,14/03/2021,2345,SANTA ANA,SANTA ANA,U,CALLE,14/03/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
643,20285,MARA SALVATRUCHA,18,,15-19,M,SANTA ANA,CHALCHUAPA,OTRO HOSP NACIONAL,U,18/03/2021,40,SANTA ANA,CHALCHUAPA,R,CALLE,17/03/2018,MARAS,ARMA DE FUEGO,,SI
644,12041,SOLDADO,39,,35-39,M,SANTA ANA,CHALCHUAPA,CERVECERIA,U,03/03/2021,440,SANTA ANA,CHALCHUAPA,U,CERVECERIA,03/02/2018,MARAS,ARMA DE FUEGO,,SI
645,12038,DESCONOCIDO,52,,50-54,M,SANTA ANA,CHALCHUAPA,CERVECERIA,U,03/03/2021,505,SANTA ANA,CHALCHUAPA,U,CERVECERIA,03/02/2018,MARAS,ARMA DE FUEGO,,SI
646,19449,DESCONOCIDO,84,,65 A +,M,SANTA ANA,S SEBASTIAN SA,FINCA,R,03/06/2021,1208,SANTA ANA,S SEBASTIAN SALITR,R,FINCA,03/01/2018,NO SE SABE,CORTOPUNZANTE,,SI
647,19450,MARA 18,19,,15-19,M,SANTA ANA,CHALCHUAPA,PREDIO BALDIO,R,03/09/2021,240,SANTA ANA,CHALCHUAPA,R,PREDIO BALDIO,03/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
648,20276,MARA SALVATRUCHA,35,,35-39,M,SANTA ANA,SANTA ANA,CALLE,U,03/09/2021,500,SANTA ANA,SANTA ANA,U,CALLE,03/09/2018,MARAS,ARMA DE FUEGO,,SI
649,20281,MARA SALVATRUCHA,16,,15-19,M,SANTA ANA,SANTA ANA,OTRO HOSP NACIONAL,U,03/12/2021,2050,SANTA ANA,SANTA ANA,U,LOTIFICACION,03/12/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
650,20282,DESCONOCIDO,37,,35-39,M,SANTA ANA,COATEPEQUE,CARRETERA,R,03/12/2021,2310,SANTA ANA,COATEPEQUE,R,CARRETERA,03/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
651,20283,MARA 18,29,,25-29,M,SANTA ANA,EL CONGO,CASA PROPIA,R,13/03/2021,1715,SANTA ANA,EL CONGO,R,CASA PROPIA,13/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
652,20286,VENDEDOR,24,,20-24,M,SANTA ANA,CHALCHUAPA,OTRO HOSP NACIONAL,U,18/03/2021,130,SANTA ANA,CHALCHUAPA,R,CALLE,17/03/2018,MARAS,ARMA DE FUEGO,,SI
653,20287,DESCONOCIDO,60,,60-64,M,SANTA ANA,S SEBASTIAN SA,CALLE,U,23/03/2021,2230,SANTA ANA,S SEBASTIAN SALITR,U,CALLE,23/03/2018,NO SE SABE,OBJETO CONTUNDENTE,,SI
654,20652,ALBA¥IL,21,,20-24,M,AHUACHAPAN,AHUACHAPAN,CASA PROPIA,U,24/03/2021,1535,AHUACHAPAN,AHUACHAPAN,U,CASA PROPIA,24/03/2018,MARAS,ARMA DE FUEGO,,SI
655,20655,MARA SALVATRUCHA,34,,30-34,M,AHUACHAPAN,AHUACHAPAN,CALLE,R,30/03/2021,1410,AHUACHAPAN,AHUACHAPAN,R,CALLE,30/03/2018,MARAS,ARMA DE FUEGO,,SI
656,21150,MARA SALVATRUCHA,26,,25-29,M,AHUACHAPAN,JUJUTLA,CALLE,R,19/03/2021,1035,AHUACHAPAN,JUJUTLA,R,CALLE,19/03/2018,MARAS,ARMA DE FUEGO,,SI
657,20651,MARA SALVATRUCHA,25,,25-29,F,AHUACHAPAN,JUJUTLA,CALLE,R,19/03/2021,1100,AHUACHAPAN,JUJUTLA,R,CALLE,19/03/2018,MARAS,ARMA DE FUEGO,,SI
658,20288,AGRICULTOR,27,,25-29,M,SANTA ANA,TEXISTEPEQUE,CARRETERA,R,25/03/2021,320,SANTA ANA,TEXISTEPEQUE,R,CARRETERA,24/03/2018,NO SE SABE,CORTOCONTUNDENTE,,SI
659,20653,MARA 18,18,,15-19,M,AHUACHAPAN,AHUACHAPAN,OTRO HOSP NACIONAL,U,25/03/2021,1200,AHUACHAPAN,TURIN,U,CALLE,25/03/2018,MARAS,ARMA DE FUEGO,,SI
660,20654,EMPLEADO,46,,45-49,M,AHUACHAPAN,AHUACHAPAN,FINCA,R,25/03/2021,1900,AHUACHAPAN,AHUACHAPAN,R,FINCA,25/03/2018,MARAS,ARMA DE FUEGO,,SI
661,20289,ALBA¥IL,24,,20-24,M,SANTA ANA,S SEBASTIAN SA,FINCA,R,26/03/2021,1205,SANTA ANA,S SEBASTIAN SALITR,R,FINCA,25/03/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
662,20290,MARA SALVATRUCHA,24,,20-24,M,SANTA ANA,SANTA ANA,OTRO HOSP NACIONAL,U,29/03/2021,50,SANTA ANA,SANTA ANA,R,CALLE,28/03/2018,MARAS,ARMA DE FUEGO,,SI
663,20291,DESCONOCIDO,38,,35-39,M,SANTA ANA,SANTA ANA,OTRO HOSP NACIONAL,U,29/03/2021,930,SANTA ANA,SANTA ANA,U,VIA PUBLICA,22/03/2018,NO SE SABE,OBJETO CONTUNDENTE,,SI
664,20433,MARA SALVATRUCHA,13,,10-14,F,SAN MIGUEL,SAN MIGUEL,OTRO HOSP NACIONAL,U,03/06/2021,1120,LA UNION,YUCUAIQUIN,R,VIA PUBLICA,25/02/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
665,21317,DESCONOCIDO,55,,55-59,F,MORAZAN,CHILANGA,CASA PROPIA,R,03/08/2021,2300,MORAZAN,CHILANGA,R,CASA PROPIA,03/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
666,19701,ESTUDIANTE,17,,15-19,M,LA UNION,LA UNION,TIENDA,U,03/08/2021,2240,LA UNION,LA UNION,U,TIENDA,03/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
667,20428,DESCONOCIDO,48,,45-49,M,SAN MIGUEL,CHIRILAGUA,CASA CONOCIDA,R,03/11/2021,2320,SAN MIGUEL,CHIRILAGUA,R,CASA CONOCIDA,03/10/2018,NO SE SABE,OBJETO CONTUNDENTE,,SI
668,20443,COMERCIANTE,35,,35-39,F,SAN MIGUEL,SAN MIGUEL,CALLE,R,14/03/2021,1050,SAN MIGUEL,SAN MIGUEL,R,CALLE,14/03/2018,MARAS,ARMA DE FUEGO,,SI
669,19709,AGRICULTOR,62,,60-64,M,LA UNION,CONCHAGUA,CALLE,R,15/03/2021,1400,LA UNION,CONCHAGUA,R,CALLE,15/03/2018,MARAS,ARMA DE FUEGO,,SI
670,20758,JORNALERO,42,,40-44,M,SAN MIGUEL,CHIRILAGUA,CASA PROPIA,R,18/03/2021,1100,SAN MIGUEL,CHIRILAGUA,R,CASA PROPIA,18/03/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
671,19710,EMPLEADO,39,,35-39,M,LA UNION,SAN ALEJO,CALLE,R,16/03/2021,1500,LA UNION,SAN ALEJO,R,CALLE,16/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
672,20450,MOTORISTA DE BUS,41,,40-44,M,SAN MIGUEL,CHIRILAGUA,CALLE,R,20/03/2021,1245,SAN MIGUEL,CHIRILAGUA,R,CALLE,20/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
673,20760,PANADERO,30,,30-34,M,SAN MIGUEL,SAN MIGUEL,PASAJE DE COLONIA,U,21/03/2021,718,SAN MIGUEL,SAN MIGUEL,U,PASAJE DE COLONIA,21/03/2018,MARAS,ARMA DE FUEGO,,SI
674,21318,EMPLEADO,52,,50-54,M,MORAZAN,GUATAJIAGUA,LUGAR DE TRABAJO,U,21/03/2021,1540,MORAZAN,GUATAJIAGUA,U,LUGAR DE TRABAJO,21/03/2018,MARAS,ARMA DE FUEGO,,SI
675,21321,MARA 18,35,,35-39,M,MORAZAN,GUATAJIAGUA,LUGAR DE TRABAJO,U,21/03/2021,1610,MORAZAN,GUATAJIAGUA,U,LUGAR DE TRABAJO,21/03/2018,MARAS,ARMA DE FUEGO,,SI
676,20446,DESCONOCIDO,47,,45-49,M,SAN MIGUEL,CHAPELTIQUE,HACIENDA,R,03/01/2021,2320,SAN MIGUEL,CHAPELTIQUE,R,HACIENDA,03/01/2018,MARAS,ARMA DE FUEGO,,SI
677,21320,MARA SALVATRUCHA,28,,25-29,M,MORAZAN,SAN FRANCISCO,VIA PUBLICA,U,03/09/2021,1920,MORAZAN,SAN FRANCISCO GOTERA,U,VIA PUBLICA,03/09/2018,MARAS,ARMA DE FUEGO,,SI
678,20757,AGRICULTOR,51,,50-54,M,SAN MIGUEL,MONCAGUA,CASA PROPIA,R,13/03/2021,1500,SAN MIGUEL,MONCAGUA,R,CASA PROPIA,13/03/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
679,20754,COMERCIANTE,45,,45-49,F,SAN MIGUEL,SAN MIGUEL,CASA PROPIA,R,13/03/2021,925,SAN MIGUEL,SAN MIGUEL,R,CASA PROPIA,13/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
680,20427,MARA SALVATRUCHA,20,,20-24,M,SAN MIGUEL,LOLOTIQUE,CANCHA DE FUTBOL,U,03/11/2021,2045,SAN MIGUEL,LOLOTIQUE,U,CANCHA DE FUTBOL,03/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
681,20434,OFICIOS DOMESTICOS,51,,50-54,F,SAN MIGUEL,SAN MIGUEL,CALLE,U,17/03/2021,1955,SAN MIGUEL,SAN MIGUEL,U,CALLE,17/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
682,20751,MARA SALVATRUCHA,25,,25-29,M,SAN MIGUEL,SAN RAFAEL ORI,CALLE,U,16/03/2021,1032,SAN MIGUEL,SAN RAFAEL ORIENTE,U,CALLE,16/03/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
683,20759,MARA SALVATRUCHA,23,,20-24,M,SAN MIGUEL,SAN MIGUEL,OTRO HOSP NACIONAL,U,20/03/2021,715,LA UNION,PASAQUINA,U,CALLE,17/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
684,20763,MARA SALVATRUCHA,25,,25-29,M,SAN MIGUEL,SAN RAFAEL ORI,TERRENO,R,22/03/2021,1720,SAN MIGUEL,SAN RAFAEL ORIENTE,R,TERRENO,18/03/2018,MARAS,CORTOCONTUNDENTE,,SI
685,20753,MARA SALVATRUCHA,22,,20-24,M,SAN MIGUEL,SAN MIGUEL,CASA CONOCIDA,R,22/03/2021,1100,SAN MIGUEL,SAN MIGUEL,R,CASA CONOCIDA,22/03/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
686,20752,MARA SALVATRUCHA,23,,20-24,M,SAN MIGUEL,SAN MIGUEL,CASA CONOCIDA,R,22/03/2021,1040,SAN MIGUEL,SAN MIGUEL,R,CASA CONOCIDA,22/03/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
687,20767,SACERDOTE,31,,30-34,M,SAN MIGUEL,LOLOTIQUE,CALLE,R,29/03/2021,2040,SAN MIGUEL,LOLOTIQUE,R,CALLE,29/03/2018,MARAS,ARMA DE FUEGO,,SI
688,21827,GUARDAESPALDAS,23,,20-24,M,SAN MIGUEL,SAN MIGUEL,OTRO HOSP NACIONAL,U,29/03/2021,2305,USULUTAN,SANTA ELENA,R,CALLE,27/03/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
689,19708,MOTORISTA,45,,45-49,M,LA UNION,CONCHAGUA,VIA PUBLICA,R,23/03/2021,1510,LA UNION,CONCHAGUA,R,VIA PUBLICA,23/03/2018,NO SE SABE,ARMA DE FUEGO,,SI
690,21324,AGRICULTOR,24,,20-24,M,MORAZAN,CORINTO,RIO,R,26/03/2021,1620,MORAZAN,CORINTO,R,RIO,26/03/2018,POR CONOCIDO,OBJETO CONTUNDENTE,,SI
691,20761,PANADERO,20,,20-24,M,SAN MIGUEL,SAN MIGUEL,CASA PROPIA,U,27/03/2021,2330,SAN MIGUEL,SAN MIGUEL,U,CASA PROPIA,27/02/2018,MARAS,ARMA DE FUEGO,,SI
692,19702,AGRICULTOR,31,,30-34,M,LA UNION,ANAMOROS,VIA PUBLICA,U,31/03/2021,1125,LA UNION,NUEVA ESPARTA,R,VIA PUBLICA,31/03/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
693,20507,MARA SALVATRUCHA,32,,30-34,M,SONSONATE,ARMENIA,CALLE,U,30/03/2021,1445,SONSONATE,ARMENIA,U,CALLE,30/03/2018,MARAS,ARMA DE FUEGO,,SI
694,20508,MARA SALVATRUCHA,25,,25-29,M,SONSONATE,NAHUIZALCO,FINCA,R,31/03/2021,2310,SONSONATE,NAHUIZALCO,R,FINCA,31/03/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
695,17657,EMPLEADO,29,,25-29,M,SONSONATE,SAN JULIAN,CASA PROPIA,R,03/12/2021,2330,SONSONATE,SAN JULIAN,R,CASA PROPIA,03/12/2018,MARAS,ARMA DE FUEGO,,SI
696,17658,EMPLEADO,35,,35-39,M,SONSONATE,SAN JULIAN,CASA PROPIA,R,13/03/2021,100,SONSONATE,SAN JULIAN,R,CASA PROPIA,03/12/2018,MARAS,ARMA DE FUEGO,,SI
697,17659,ALBA¥IL,25,,25-29,M,SONSONATE,IZALCO,VIA PUBLICA,U,13/03/2021,245,SONSONATE,IZALCO,U,VIA PUBLICA,13/03/2018,MARAS,ARMA DE FUEGO,,SI
698,17660,MARA 18,20,,20-24,M,SONSONATE,IZALCO,CANCHA DE FUTBOL,R,13/03/2021,1945,SONSONATE,IZALCO,R,CANCHA DE FUTBOL,13/03/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
699,17675,MARA SALVATRUCHA,46,,45-49,M,SONSONATE,ACAJUTLA,VIA PUBLICA,R,22/03/2021,1020,SONSONATE,ACAJUTLA,R,VIA PUBLICA,22/03/2018,MARAS,ARMA DE FUEGO,,SI
